stabbr,popgroup,wtdn,rincome,txblsales,share2010,share2020,share2030,share2040,totpop,txc2010,txc2020,txc2030,txc2040
VT,25to29,77928.59,37529.199307936666,16598.982843442467,0.05663844945432695,0.05830158111142908,0.049835337198163604,0.05091503423463169,629135963.87,591476294496.5322,608844406782.0901,520431277073.0895,531706571655.86237
VT,30to34,80894.57,35582.44689886675,14113.725089775691,0.05462483679349763,0.06382906863775363,0.05508992137004302,0.05447315775659954,629135963.87,485038618399.7556,566767153608.8602,489168314590.8747,483691791666.4259
VT,35to39,66382.15,53007.070042156214,19587.444967575364,0.05810391200193051,0.060697723345448144,0.06437129314339952,0.056651628607652445,629135963.87,716024156883.1105,747988124822.0394,793258135509.8225,698127427435.552
VT,40to44,79162.8,48855.556857455646,17514.374683161477,0.0671220201329304,0.05679500769165803,0.0683737456914868,0.060758370058398695,629135963.87,739612371306.3151,625819816417.8779,753405038850.5154,669491801149.6536
VT,45to49,77435.48,52860.587788098295,18972.628059932296,0.0800810559001248,0.05884908575908245,0.06333701668986051,0.06915769858478286,629135963.87,955876523948.7347,702444028748.9397,756013599849.306,825491369768.684
VT,50to54,94495.18,57674.86873433036,21371.37462197257,0.08388934079755042,0.06702864866154418,0.05843276837173886,0.07242671193847058,629135963.87,1127934162902.1084,901233720514.8953,785657808880.465,973813382313.0052
VT,55to59,102985.31999999999,50543.98980776202,19599.02304895612,0.07789005355250815,0.0785186125818206,0.05944747338050162,0.06587405247231663,629135963.87,960419430829.8859,968169846674.2952,733014113411.6301,812256727224.7449
VT,60to64,96045.38,48404.49702981528,19856.1590528675,0.0658962733782827,0.08036296565382374,0.06615466764749696,0.059377182735063185,629135963.87,823190992286.974,1003912149324.9333,826418911317.4583,741753053230.936
VT,65to69,77924.04,46287.09712683557,20031.550206386157,0.046968314366487095,0.06820843705998964,0.06882806997025803,0.05324358902626429,629135963.87,591921406033.0704,859601510346.6221,867410476634.161,671005985711.0963
VT,70to74,48102.54,41135.942713074815,18927.834975451053,0.03219862530983266,0.0519541583853819,0.06342380501731058,0.053345498396553656,629135963.87,383427080720.0412,618679558188.7891,755262194330.9568,635247887850.0453
VT,75to79,35647.64,31501.699580276563,15103.078472395424,0.02550576037050473,0.034663238189696556,0.05038939385687715,0.051952634402642146,629135963.87,242352925125.36414,329366270503.5424,478794469136.0938,493648208583.07904
VT,80to84,21904.03,25644.54387728651,12571.315792267593,0.02042857987569937,0.020744633410746168,0.03350623476309644,0.04179251946341192,629135963.87,161571004461.15506,164070693006.89456,265003051574.06,330539831439.6863
VT,85+,20343.5,30879.576313880603,15443.607305790392,0.020450953349708586,0.023307200602260294,0.027663874819273116,0.04005923321474758,629135963.87,198704096173.27496,226455762272.1942,268785769964.73434,389220668260.1561
WA,00to04,868767.3099999999,0,NaN,0.06538097773230585,0.061286618761152926,0.060392920263856724,0.059597187595297044,629135963.87,NaN,NaN,NaN,NaN
WA,05to09,907642.12,0,NaN,0.06392660315798553,0.06202098817591223,0.06189404110305032,0.06115324673932918,629135963.87,NaN,NaN,NaN,NaN
WA,10to14,882676.58,0,NaN,0.065169216035595,0.06449970422358149,0.061885315806134725,0.062287310546277015,629135963.87,NaN,NaN,NaN,NaN
WA,15to19,1004204.1,2571.9983805753727,2985.246305867171,0.06872261894493899,0.06145463095395206,0.06102774264891393,0.062205539747628914,629135963.87,129069724510.86737,115419528663.46277,114617778718.91644,116829829851.3484
WA,20to24,868587.59,19429.637642076097,9710.584817487446,0.06863101416602474,0.06205003532983337,0.06285978588004396,0.061601939360222374,629135963.87,419285954494.4377,379080924357.9871,384027915692.3439,376343381446.7173
WA,25to29,991550.66,32466.395733524547,14330.257503656327,0.07143953341046376,0.07005047022111824,0.06411824195120598,0.06503481306795178,629135963.87,644075998801.2253,631552649076.4259,578069575130.4115,586333087352.6782
WA,30to34,1011940.03,45902.318321058425,18239.065127315662,0.0674221582442814,0.07091833657247869,0.0656290011877458,0.06790758065176251,629135963.87,773659275167.6986,813777403416.4269,753083063655.8276,779229425363.148
WA,35to39,988563.47,56247.37000510518,20821.298141758703,0.06671192378958263,0.07015630231125197,0.07041331225065268,0.0658289494437164,629135963.87,873888007428.7181,919007394071.289,922374077132.9359,862321549022.3694
WA,40to44,891437.17,52037.90402404501,18659.27635674337,0.06836125593720908,0.06250523168917292,0.06729579018073369,0.06360873377117911,629135963.87,802507947054.6962,733762779448.2,790000208202.2748,746717035163.0858
WA,45to49,857296.42,54574.37121664892,19595.918940724852,0.07330003241857436,0.05961229110849377,0.06416743472594055,0.06578007432106489,629135963.87,903679255477.9818,734929972999.7052,791088049019.4164,810969471995.5266
WA,50to54,958928.27,57847.99162698111,21403.726360222452,0.07365500093686705,0.0601935760838881,0.05633419846528362,0.06194913493284726,629135963.87,991827490020.441,810557908129.1451,758588092531.9319,834198007302.2998
WA,55to59,972687.09,51631.35370856134,20030.310731389338,0.0673768019819943,0.06297596178915275,0.05242302690986228,0.057635830641050295,629135963.87,849068231871.5812,793609773004.9236,660623915922.992,726314567852.6605
WA,60to64,902191.92,45390.19937413708,18643.03386325246,0.05681979733929756,0.0616429587296679,0.05156404984231412,0.0492902014018228,629135963.87,666439577941.8218,723010452740.0781,604794899367.1599,578124924007.416
WA,65to69,819699.23,41126.882829565155,17865.110588373907,0.040221933396187695,0.058178950992671646,0.054433615409373255,0.04629727312647091,629135963.87,452077781739.7807,653907181677.3309,611811169392.4244,520362070352.37915
WA,70to74,463827.04,42191.466063310145,19366.29570216683,0.027770821498570904,0.046312696432621515,0.05029452854887882,0.042985821632858086,629135963.87,338360608718.63696,564275426895.4437,612790201251.0231,523740674171.7414
WA,75to79,455818.6,34755.97903340123,16671.759639750824,0.02112679826426789,0.03025986224078675,0.04381338109681711,0.04188408288434276,629135963.87,221594837064.60455,317389751109.87476,459549948077.99634,439313918098.6993
WA,80to84,207689.18,24479.499551553676,12000.194691386983,0.016524252960053772,0.017818882349091562,0.029746007256833518,0.03300580281019235,629135963.87,124754045771.07367,134528179249.12181,224575038871.44696,249185693564.95554
WA,85+,226133.23,28873.414948027454,14440.278503239519,0.017439259785799476,0.01806250203517206,0.021707606472358962,0.031946477325986246,629135963.87,158433905674.0327,164095998272.11264,197211402232.29242,290230505047.25867
WI,00to04,718178.89,0,NaN,0.06302864118181406,0.05776387807102149,0.05633903569561805,0.055461770876454035,629135963.87,NaN,NaN,NaN,NaN
WI,05to09,665516.32,0,NaN,0.0648176380247815,0.06003927219435155,0.06000820812184159,0.05873591632910745,629135963.87,NaN,NaN,NaN,NaN
WI,10to14,735157.35,0,NaN,0.06610302891549232,0.06564186760638674,0.06148673988004278,0.061482387066732036,629135963.87,NaN,NaN,NaN,NaN
WI,15to19,773207.16,3505.4918197609422,4023.5775912709887,0.07019693735838281,0.06502413791144866,0.061560049521295776,0.06307981159684124,629135963.87,177694938397.84824,164600630958.55624,155831716013.58804,159678807333.46582
WI,20to24,901478.26,18244.267198570968,9264.781991931177,0.0679713296287348,0.061199394885992665,0.062113905463029195,0.05964932890183974,629135963.87,396191799224.2047,356719494877.49554,362050001032.1449,347684458568.3314
WI,25to29,756141.24,33159.80939021676,14639.61651896712,0.06547352147517156,0.06190149078745991,0.05860567689838542,0.05688270376912516,629135963.87,603031380430.1283,570131873148.1444,539776408001.4734,523907292652.67035
WI,30to34,683824.08,37270.42609509563,14834.457469106,0.06142919993121137,0.06397217061687928,0.058870074989345246,0.061256543169021994,629135963.87,573312008642.9059,597045276101.2625,549427975277.13885,571700621953.0675
WI,35to39,642763.09,49194.436101905056,18325.476651437337,0.0607224987014211,0.06520827246855948,0.06301156160953648,0.06116106064103458,629135963.87,700082828878.0616,751800285434.7651,726473930536.6592,705139104391.8964
WI,40to44,595241.12,56969.88243813638,20412.555603427474,0.06687865945159703,0.05971123523362432,0.0635556877846722,0.05996172418873764,629135963.87,858873992159.3192,766827974759.0317,816199483357.7544,770044822265.1587
WI,45to49,800621.83,52027.34980476139,18690.412652032388,0.07695236105733336,0.05784432362321313,0.06348862878613529,0.06289696398975628,629135963.87,904868252667.7349,680180456122.5459,746550772512.0796,739593498126.8843
WI,50to54,841367.51,51119.538949637914,18884.996133055072,0.07668842511657317,0.06253449380774276,0.057065059509461336,0.062270855078579275,629135963.87,911152835925.007,742986719174.99,678003110968.0243,739854366732.3387
WI,55to59,818660.44,46360.18193537484,18021.413133208076,0.06787180415073996,0.07020493179487701,0.05393722007754055,0.0606931875279373,629135963.87,769525026115.8345,795977838646.037,611535838897.1365,688134451439.6558
WI,60to64,790982.78,44650.50520949895,18309.64741088924,0.05518300906666554,0.06765127857536772,0.05638297251785352,0.05274906807395293,629135963.87,635667300553.5579,779292509747.8608,649489988744.7383,607630107100.1317
WI,65to69,541169.73,42512.158710122814,18373.677503836563,0.03992079460016255,0.05983672065544964,0.061955931501880813,0.04863453583394054,629135963.87,461466074157.41394,691685044044.9839,716182149360.8792,562192925880.9199
WI,70to74,433028.62,35802.511482985465,16462.96689958339,0.0305024489246149,0.0463375469950129,0.05686441149317091,0.048423196556042006,629135963.87,315927423331.046,479938573515.7166,588969988825.27,501540573191.7401
WI,75to79,340355.99,28311.86077904875,13584.059578632618,0.024837761162063703,0.031093131403258333,0.04665196573666284,0.04935441423933265,629135963.87,212268981537.68027,265728754404.30896,398697982037.82153,421793702605.25806
WI,80to84,211374.47,25377.394718512503,12440.355520380628,0.020584014098153223,0.021060016149249468,0.03202535182779451,0.04015525294257976,629135963.87,161104389801.40796,164829903183.80304,250652022476.75964,314282116781.8726
WI,85+,236280.75,28969.445598732313,14488.305705547302,0.02083792715508707,0.022975837220104933,0.026077518585733456,0.03715127921898539,629135963.87,189940085186.92453,209427379525.23605,237699559307.10822,338638151824.7427
WV,00to04,208074.05,0,NaN,0.056157764137390626,0.0500295847191516,0.048510991335767584,0.04812013969732184,629135963.87,NaN,NaN,NaN,NaN
WV,05to09,204492.17,0,NaN,0.057213353092346764,0.05214623466580816,0.05099624870234055,0.05026413395172276,629135963.87,NaN,NaN,NaN,NaN
WV,10to14,212409.52,0,NaN,0.058848004904495106,0.059908779169078795,0.05532132623411196,0.055454709907022594,629135963.87,NaN,NaN,NaN,NaN
WV,15to19,218079.54,3656.659853588053,4255.149422641625,0.06480970796451581,0.06012043314692108,0.0567979522735566,0.05742229648954368,629135963.87,173499965042.52936,160946459673.04135,152051953996.5334,153723365626.83377
WV,20to24,234700.24,14449.065188403301,7272.099685668275,0.06325114922120632,0.0552038337236648,0.058252288121105236,0.0556093354848762,629135963.87,289382827749.95056,252565237189.97064,266512341150.2939,254420464292.74707
WV,25to29,206575.44,26682.559419119905,11802.06206041696,0.05852366494440889,0.05322325275556185,0.05117625166880761,0.0499817725741985,629135963.87,434544163485.71295,395188063984.4281,379988872755.66785,371119744011.57544
WV,30to34,225512.11,36934.49524862235,14642.88839505287,0.06057979680452284,0.059214939247041985,0.053569442966353915,0.058437749616182574,629135963.87,558083363612.7664,545509793929.3112,493501406318.5668,538350037273.8943
WV,35to39,198094.42,35115.75460632752,13007.772006778234,0.06321445185467411,0.060518049961606285,0.05704792432997736,0.05670737064526037,629135963.87,517325402755.1095,495258974044.6656,466860655506.3624,464073680899.4961
WV,40to44,242926.01,42094.51876422961,15089.030496113088,0.06495325942771536,0.0616975940163829,0.06251104055450388,0.0584622026003657,629135963.87,616604652756.0449,585698452541.7422,593420542619.945,554984714414.0458
WV,45to49,223057.38999999998,37255.0188373441,13380.034591478823,0.07173471689600722,0.0631874122691517,0.06270239694735233,0.06110428518191468,629135963.87,603852872787.0568,531902850861.20056,527820059319.1517,514367376680.2378
WV,50to54,257232.45,39652.8749059025,14667.994635985435,0.07729760592856749,0.06415819681678424,0.06316906556552514,0.06616457929410834,629135963.87,713314902639.7308,592062294376.8483,582934430017.8689,610577518804.2786
WV,55to59,259465.51,37706.89671612504,14603.707265119092,0.07521233204208973,0.06951980881582032,0.06347384023375846,0.06511498585445086,629135963.87,691029655281.2213,638728360321.6666,583179709300.3784,598258091551.5591
WV,60to64,268106.7,32745.428285572492,13423.476782263378,0.0677050222504768,0.07350453300289381,0.06323903775935776,0.06436802134887495,629135963.87,571781912533.3164,620759894366.1365,534065816019.395,543600299202.1153
WV,65to69,265862.08,33315.47109448564,14469.420929386848,0.04950258878334199,0.07336148625543383,0.06787729307806818,0.06332156890570684,629135963.87,450633603909.1656,667826708702.2231,617902819936.188,576431000933.0952
WV,70to74,178476.75,27062.774142830756,12413.666009896595,0.0387437843835436,0.060230620155679426,0.06545569691274239,0.0575386315224622,629135963.87,302584451307.1548,470394140419.51227,511201382374.04895,449370022190.8058
WV,75to79,87268.8,27077.48283251288,12973.37543374733,0.029533285051111875,0.038557248944977335,0.05719830091207584,0.05407300040248858,629135963.87,241051176370.61792,314704923604.54974,466853507742.0176,441344751670.8965
WV,80to84,67288.79,20123.637165986045,9864.889736903822,0.02333412844294153,0.025108352512550964,0.0390724273084666,0.04338518515334008,629135963.87,144819929372.97284,155831397192.77866,242497429337.4308,269263943802.48007
WV,85+,65449.99,27060.305897572634,13533.499734865938,0.01938538387064394,0.0203096398214909,0.023628475096128625,0.03447003137015929,629135963.87,165055133426.0314,172924628830.6525,201182557728.511,293492028064.34485
WY,00to04,81190.35,0,NaN,0.07132921476298112,0.06282248328119133,0.060770513812001256,0.060252576086645714,629135963.87,NaN,NaN,NaN,NaN
WY,05to09,78828.81,0,NaN,0.06602427851092746,0.06181287600494766,0.06272238474594166,0.059718288483314806,629135963.87,NaN,NaN,NaN,NaN
WY,10to14,72990.38,0,NaN,0.06379230198748816,0.0740328798310971,0.06707291230214193,0.06631798887652506,629135963.87,NaN,NaN,NaN,NaN
WY,15to19,77810.05,5113.357672624937,5906.723122791232,0.06767253462402373,0.065012915857915,0.06261087819730364,0.0649381305107125,629135963.87,251480067726.9898,241596573468.27826,232670284584.17786,241318661250.5084
WY,20to24,78286.37,19831.461154248052,9995.672586199556,0.0715332507726755,0.05582855168769471,0.0666480726169785,0.06171866021502283,629135963.87,449846655196.7881,351085501775.96155,419125542572.3336,388126256825.4546
WY,25to29,75667.08,44795.35296278434,19895.96694008209,0.07323295944473818,0.05733600144051173,0.05666168274769257,0.05577582381815292,629135963.87,916676604553.7698,717690115457.3606,709249487434.0311,698160953503.3928
WY,30to34,74854.33,39119.30852081061,15484.23183277828,0.06453392852707292,0.07073769063716633,0.056790297150695696,0.06929657167297894,629135963.87,628669340264.2963,689104449700.9225,553233306231.5209,675065519650.6935
